,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neglog10pvalue,,
THAPSDRAFT_28209,468.2655145,-0.255240004,0.6816781,-0.374428934,0.70808522,0.982569556,0.149914471,,
THAPSDRAFT_28217,266.9157255,-0.067383627,0.592020607,-0.113819732,0.909380696,0.995550825,0.041254269,,
THAPSDRAFT_28239,2031.296766,-1.817077608,0.791541628,-2.295618505,0.021697704,0.729761595,1.663586224,,
THAPSDRAFT_2824,158.6729376,-0.129128335,0.540215641,-0.239031094,0.811081472,0.994434124,0.090935519,,
THAPSDRAFT_28241,298.2997291,-1.626715947,0.735149854,-2.21276783,0.026913656,0.729761595,1.570027299,,
THAPSDRAFT_2826,55.68890864,0.479026107,0.615174429,0.778683385,0.436166246,0.97365412,0.360347947,,
THAPSDRAFT_283,28.73776914,0.070924736,0.675573979,0.10498441,0.916388179,0.995550825,0.037920522,,
THAPSDRAFT_28300,385.5243364,-1.780298837,0.768440964,-2.316767222,0.020516415,0.729761595,1.687898514,,
THAPSDRAFT_2831,24.87797492,0.226059023,0.69634685,0.324635665,0.745456831,0.987162755,0.127577501,,
THAPSDRAFT_28317,38.83391208,0.540491655,0.657275427,0.822321408,0.410893996,0.969441629,0.386270205,,
THAPSDRAFT_2832,28.14784426,0.743776703,0.705267644,1.05460205,0.291607366,0.947141189,0.53520151,,
THAPSDRAFT_28330,419.2511845,-1.647121229,0.76526222,-2.152361877,0.031368864,0.729761595,1.503501211,,
THAPSDRAFT_28334,477.5357626,-0.020673868,0.679883743,-0.030407945,0.975741708,0.996496528,0.010665131,,
THAPSDRAFT_28350,87.59541713,0.221747048,0.561550179,0.394883763,0.692928673,0.982569556,0.159311467,,
THAPSDRAFT_2837,142.8123859,0.454444312,0.557788118,0.814725696,0.415229342,0.969752579,0.381711965,,
THAPSDRAFT_2838,125.1146395,-0.204648557,0.541430903,-0.377977237,0.705447504,0.982569556,0.151535299,,
THAPSDRAFT_28410,47.75020526,0.251480475,0.619541942,0.40591356,0.684806114,0.982569556,0.164432371,,
THAPSDRAFT_28413,58.55425805,0.120253338,0.593696695,0.202550122,0.839486679,0.994434124,0.075986191,,
THAPSDRAFT_28425,819.4393678,-1.067972251,0.757520841,-1.40982557,0.158591194,0.899400879,0.79972093,,
THAPSDRAFT_2844,114.0914717,0.264819716,0.548853521,0.48249616,0.629453526,0.982569556,0.201036329,,
THAPSDRAFT_28441,776.9310665,-1.387715681,0.773668326,-1.793682944,0.072863789,0.813159331,1.137488248,,
THAPSDRAFT_28443,1494.970775,-0.90426214,0.763562054,-1.184268044,0.236306974,0.942302876,0.62652346,,
THAPSDRAFT_2846,23.17562027,0.588579202,0.717992101,0.81975721,0.412354529,0.969441629,0.384729231,,
THAPSDRAFT_2848,150.4982643,0.802376269,0.592606079,1.353979139,0.175743033,0.899400879,0.755121882,,
THAPSDRAFT_28487,26.56347458,0.953715547,0.72438639,1.316584023,0.187978097,0.906986467,0.725892751,,
THAPSDRAFT_28496,446.7585389,0.24671978,0.676436798,0.364734416,0.715309666,0.982569556,0.145505906,,
THAPSDRAFT_2852,17.6640364,0.317602815,0.738247411,0.430211892,0.667041512,0.982569556,0.175847138,,
THAPSDRAFT_28521,1055.94868,1.117673645,0.766850596,1.457485528,0.144982403,0.890926576,0.838684706,,
THAPSDRAFT_28523,167.8589108,-0.178307303,0.543595911,-0.328014431,0.742900751,0.987162755,0.129069202,,
THAPSDRAFT_28544,659.2831905,-1.827822182,0.7891973,-2.316052248,0.020555416,0.729761595,1.687073728,,
THAPSDRAFT_2855,63.62761202,-0.472180411,0.596481233,-0.791609836,0.42858821,0.97365412,0.36795978,,
THAPSDRAFT_2856,48.59295509,0.467417014,0.628380775,0.743843594,0.456971103,0.97365412,0.340111262,,
THAPSDRAFT_28570,399.8510834,-1.578685185,0.757251269,-2.084757397,0.037091328,0.729761595,1.430727621,,
THAPSDRAFT_28592,130.4576734,0.084054901,0.538769162,0.156012829,0.876022909,0.995550825,0.057484536,,
THAPSDRAFT_2862,25.56902978,0.434026211,0.700155263,0.619899948,0.53532366,0.97365412,0.271383561,,
THAPSDRAFT_28635,49.26715495,-0.216338886,0.611585446,-0.353734523,0.723537847,0.982569556,0.140538747,,
THAPSDRAFT_2865,262.3143115,-0.804946246,0.636187893,-1.265264955,0.205776365,0.923409608,0.686604509,,
THAPSDRAFT_28651,161.841677,-0.19214384,0.542598889,-0.354117644,0.72325072,0.982569556,0.140711126,,
THAPSDRAFT_28667,40.56997672,0.513662775,0.650792504,0.789288095,0.429943643,0.97365412,0.366588468,,
THAPSDRAFT_28682,299.4795789,-0.094686528,0.611405254,-0.154867051,0.87692613,0.995550825,0.057036989,,
THAPSDRAFT_28704,43.87355605,-0.528996865,0.636109773,-0.831612541,0.405627681,0.969441629,0.391872416,,
THAPSDRAFT_28710,99.34334973,1.281013765,0.654110034,1.958407145,0.050182257,0.755922228,1.299449809,,
THAPSDRAFT_2874,41.46329154,0.244516341,0.635371249,0.38484011,0.70035588,0.982569556,0.154681221,,
THAPSDRAFT_28755,513.9931201,-1.844686958,0.784962002,-2.350033445,0.018771724,0.729761595,1.726495833,,
THAPSDRAFT_28769,187.0736068,-0.199601551,0.550668535,-0.36247132,0.716999852,0.982569556,0.144480934,,
THAPSDRAFT_2877,170.8759551,-1.131938448,0.632634361,-1.789245919,0.073575219,0.816414732,1.133268434,,
THAPSDRAFT_28795,125.5865794,0.835404065,0.59596606,1.401764498,0.160985583,0.899400879,0.793213015,,
THAPSDRAFT_2880,71.93712532,0.175984402,0.575794605,0.305637462,0.759880694,0.989717522,0.119254589,,
THAPSDRAFT_28816,284.360647,-0.366328607,0.612591716,-0.597997978,0.549841283,0.97365412,0.259762656,,
THAPSDRAFT_28825,621.2077533,-0.056570681,0.700736131,-0.080730362,0.93565639,0.995550825,0.028883612,,
THAPSDRAFT_28842,846.1545374,-0.061454676,0.71710846,-0.085697881,0.931706586,0.995550825,0.030720834,,
THAPSDRAFT_2885,30.13673385,-0.514879483,0.677561608,-0.759900615,0.447313994,0.97365412,0.349387515,,
THAPSDRAFT_2886,40.92393165,0.216952313,0.63597319,0.34113437,0.733002428,0.987162755,0.134894587,,
THAPSDRAFT_2890,14.54586203,-0.28034967,0.754397657,-0.371620547,0.710175389,0.982569556,0.148634382,,
THAPSDRAFT_2892,189.2984664,0.31816004,0.558857262,0.569304653,0.56914941,0.974668053,0.24477371,,
THAPSDRAFT_2893,34.62016294,-0.900115014,0.684926858,-1.31417684,0.1887867,0.907068916,0.724028604,,
THAPSDRAFT_2895,19.82147596,0.511714055,0.731787133,0.699266265,0.484385646,0.97365412,0.314808735,,
THAPSDRAFT_2897,1375.131749,-1.007739591,0.766678082,-1.314423373,0.188703769,0.907068916,0.724219425,,
THAPSDRAFT_2906,38.14285722,0.39696105,0.651530473,0.609274726,0.542342357,0.97365412,0.265726476,,
THAPSDRAFT_29075,630.2588864,-1.011156404,0.744281303,-1.35856752,0.174283673,0.899400879,0.758743296,,
THAPSDRAFT_2909,48.34013014,-0.174672747,0.612937381,-0.284976496,0.775662149,0.990887127,0.110327401,,
THAPSDRAFT_2910,104.5683987,0.19408566,0.549458456,0.353230819,0.723915405,0.982569556,0.140312181,,
THAPSDRAFT_2911,70.85840554,-0.88296246,0.621842902,-1.41991242,0.15563318,0.899400879,0.80789781,,
THAPSDRAFT_29117,348.6961689,0.147797387,0.6381271,0.231611206,0.816840003,0.994434124,0.087863002,,
THAPSDRAFT_2912,161.740547,-1.286524348,0.649334261,-1.981297501,0.047557921,0.748240534,1.322777143,,
THAPSDRAFT_29139,53.37977411,0.312976654,0.610133031,0.512964613,0.607976074,0.980313229,0.216113511,,
THAPSDRAFT_29144,140.6380913,-0.927702922,0.60239294,-1.540029539,0.123553153,0.875118668,0.908146166,,
THAPSDRAFT_2916,37.53607734,-0.085425175,0.641644153,-0.133134814,0.894086763,0.995550825,0.048620335,,
THAPSDRAFT_29166,142.6101259,-0.458036837,0.554893339,-0.825450235,0.409116025,0.969441629,0.388153509,,
THAPSDRAFT_29183,224.3400042,-0.827349104,0.618612034,-1.337428079,0.181082944,0.899400879,0.742122453,,
THAPSDRAFT_2919,99.37705973,-0.111350105,0.548328578,-0.203071862,0.839078864,0.994434124,0.076197218,,
THAPSDRAFT_2920,163.2237867,-1.490526649,0.674215582,-2.210756751,0.027052686,0.729761595,1.567789604,,
THAPSDRAFT_2921,492.3681596,-1.85816584,0.784380072,-2.368961052,0.017838132,0.729761595,1.748650631,,
THAPSDRAFT_29212,172.7974247,-0.182049769,0.545102749,-0.33397331,0.738399699,0.987162755,0.131708489,,
THAPSDRAFT_29217,356.5674523,-0.436662874,0.653000927,-0.668701768,0.50368574,0.97365412,0.297840345,,
THAPSDRAFT_2922,168.4994006,-0.003247222,0.541278162,-0.005999175,0.99521338,0.999999877,0.002083794,,
THAPSDRAFT_29228,684.4477004,0.369604678,0.71350532,0.518012505,0.604449544,0.980313229,0.218639946,,
THAPSDRAFT_2923,24.49031,0.356076356,0.702178894,0.507102049,0.612083217,0.980678643,0.213189528,,
THAPSDRAFT_29232,613.8084098,-1.421385207,0.768877879,-1.84864885,0.064508534,0.789848714,1.190382827,,
THAPSDRAFT_29237,241.2624208,0.523702809,0.600405885,0.872247962,0.38307312,0.969441629,0.416718321,,
THAPSDRAFT_29244,547.0457684,-0.006884895,0.691663733,-0.009954107,0.992057903,0.999729012,0.003462979,,
THAPSDRAFT_2927,92.68562609,0.247026034,0.558771211,0.442087977,0.658425544,0.982569556,0.181493329,,
THAPSDRAFT_2928,623.9888277,-1.607498233,0.779219884,-2.062958435,0.039116577,0.729761595,1.407639151,,
THAPSDRAFT_29304,1075.230796,0.4347106,0.734404894,0.591922255,0.553902651,0.974267787,0.256566557,,
THAPSDRAFT_29314,176.8426239,0.296909082,0.553128817,0.536781077,0.591418844,0.979854037,0.228104842,,
THAPSDRAFT_29322,170.8928101,-0.455085091,0.559804305,-0.812936033,0.416254734,0.969752579,0.380640814,,
THAPSDRAFT_29327,199.9339692,-0.690359164,0.592217343,-1.165719262,0.24372797,0.942935048,0.613094629,,
THAPSDRAFT_2934,22.18117548,-0.006380363,0.706235311,-0.00903433,0.992791746,0.999743663,0.003141842,,
THAPSDRAFT_29359,455.0343422,0.165183097,0.676382981,0.244215336,0.80706405,0.994434124,0.093091997,,
THAPSDRAFT_2936,56.64964344,0.589935559,0.621284208,0.949542176,0.342344932,0.964400209,0.465536097,,
THAPSDRAFT_2938,26.63089457,-0.866522107,0.709175098,-1.221873286,0.221755549,0.929775347,0.654125504,,
THAPSDRAFT_2941,289.7373909,-0.691751201,0.639772133,-1.081246221,0.279587603,0.942935048,0.553482089,,
THAPSDRAFT_2942,1193.333757,-0.437060022,0.737587684,-0.592553308,0.553480135,0.974044805,0.256897962,,
THAPSDRAFT_2944,19.55179601,0.489255831,0.732445019,0.667976187,0.504148793,0.97365412,0.297441268,,
THAPSDRAFT_2946,72.30793525,0.561412868,0.597739172,0.939227164,0.347614125,0.968014203,0.458902585,,
THAPSDRAFT_29469,50.14361477,0.178856477,0.611663124,0.292410102,0.769973085,0.99086597,0.113524456,,
THAPSDRAFT_29496,239.8634561,-0.293958204,0.582588096,-0.504572967,0.613858801,0.980678643,0.211931513,,
THAPSDRAFT_2950,20.12486589,0.912164307,0.748255371,1.219054808,0.222823391,0.930945226,0.652039221,,
THAPSDRAFT_29506,453.3319875,-0.247456837,0.677845405,-0.365063826,0.715063763,0.982569556,0.14565523,,
THAPSDRAFT_2951,57.00359837,0.368958421,0.606290633,0.608550422,0.542822475,0.97365412,0.265342179,,
THAPSDRAFT_29531,847.5535021,-0.654610134,0.735586342,-0.889916108,0.373510934,0.969441629,0.42769668,,
THAPSDRAFT_2954,35.36178279,0.600917583,0.671423263,0.894990711,0.370792054,0.968560082,0.430869582,,
THAPSDRAFT_29547,185.3206872,-0.02602181,0.546716834,-0.047596505,0.962037818,0.995550825,0.016807855,,
THAPSDRAFT_2956,219.2497953,-0.533764097,0.587227488,-0.908956252,0.363373219,0.968560082,0.439647084,,
THAPSDRAFT_2957,43.33419616,1.031719351,0.683355712,1.509783752,0.131098612,0.884486644,0.882401905,,
THAPSDRAFT_2958,1393.958781,-0.53023949,0.745427415,-0.711322766,0.476884247,0.97365412,0.321587023,,
THAPSDRAFT_2959,266.9831455,-0.532392124,0.614019303,-0.867060891,0.385908648,0.969441629,0.413515489,,
THAPSDRAFT_2965,106.3718833,0.362787734,0.557489991,0.650752013,0.515206582,0.97365412,0.288018598,,
THAPSDRAFT_29651,704.7748262,-0.515270954,0.720828947,-0.714831106,0.474713411,0.97365412,0.323568499,,
THAPSDRAFT_29705,478.7830323,-1.735974046,0.777482186,-2.232815205,0.025561133,0.729761595,1.592419897,,
THAPSDRAFT_29728,8054.615192,-0.159231361,0.751609914,-0.211853726,0.832221153,0.994434124,0.07976125,,
THAPSDRAFT_2973,62.58260223,0.766472508,0.627101417,1.222246494,0.221614427,0.929775347,0.654401971,,
THAPSDRAFT_2974,43.35105116,0.336146755,0.633939969,0.530250137,0.595938514,0.979873231,0.224798547,,
THAPSDRAFT_2977,295.5860747,-0.585501418,0.633893176,-0.923659444,0.355663654,0.968014203,0.448960514,,
THAPSDRAFT_29771,356.4494673,-0.994230501,0.696573976,-1.427315022,0.153489113,0.899400879,0.813922425,,
THAPSDRAFT_29778,24.77684495,-0.75494828,0.710493301,-1.062569174,0.287977372,0.944764812,0.540641635,,
THAPSDRAFT_29782,813.4726991,-1.257802899,0.767986259,-1.637793495,0.101464779,0.863533116,0.993684686,,
THAPSDRAFT_29789,113.9060668,0.139573897,0.543759929,0.25668294,0.797423542,0.992311796,0.098310947,,
THAPSDRAFT_29818,84.62893774,0.142830572,0.561292278,0.254467374,0.799134506,0.992583474,0.097380116,,
THAPSDRAFT_29825,1038.385773,-0.811397379,0.750163674,-1.081627125,0.279418246,0.942935048,0.553745237,,
THAPSDRAFT_2983,18.77646617,0.817018316,0.750154646,1.089133181,0.27609516,0.942935048,0.558941207,,
THAPSDRAFT_2984,643.8945786,-1.440803307,0.771492226,-1.867553889,0.061824279,0.789511602,1.208840941,,
THAPSDRAFT_29842,676.593272,1.66661812,0.783908297,2.126037097,0.033500171,0.729761595,1.474952979,,
THAPSDRAFT_2985,31.8559435,0.412387668,0.67339795,0.612398164,0.540274356,0.97365412,0.267385645,,
THAPSDRAFT_29850,467.8272846,0.211147181,0.680562252,0.310254029,0.756367787,0.98795708,0.121266976,,
THAPSDRAFT_29861,3864.176512,-1.208659058,0.784365243,-1.540939082,0.123331613,0.874074799,0.908925589,,
THAPSDRAFT_29867,128.4013638,0.835899052,0.595762406,1.403074521,0.160594618,0.899400879,0.794269013,,
THAPSDRAFT_2987,153.4647437,-1.094477119,0.624221219,-1.753348149,0.079542265,0.826036412,1.099402044,,
THAPSDRAFT_2988,20.66422578,0.947655585,0.747646596,1.26751809,0.204970099,0.923409608,0.688309488,,
THAPSDRAFT_2990,19.36639105,-0.108440562,0.722037878,-0.150186805,0.880617236,0.995550825,0.055212819,,
THAPSDRAFT_2991,103.4054039,-0.412045158,0.558328881,-0.737997213,0.460516142,0.97365412,0.336755142,,
THAPSDRAFT_2992,53.73372904,0.080729827,0.601794646,0.134148463,0.893285178,0.995550825,0.049009872,,
THAPSDRAFT_29936,140.7729313,-0.134340658,0.538416765,-0.24951054,0.802965889,0.993005544,0.095302904,,
THAPSDRAFT_29950,617.9041739,-0.499388301,0.71289345,-0.700509032,0.483609466,0.97365412,0.315505207,,
THAPSDRAFT_29955,768.9923631,-0.046234335,0.712637864,-0.064877741,0.948271343,0.995550825,0.023067374,,
THAPSDRAFT_2996,18.08541131,0.561175528,0.743317534,0.754960703,0.450272562,0.97365412,0.346524517,,
THAPSDRAFT_2999,47.88504523,0.984954701,0.670216896,1.469605894,0.141668523,0.890926576,0.848726633,,
THAPSDRAFT_30004,49.63796487,0.332477159,0.618766779,0.537322251,0.591045038,0.979854037,0.228379424,,
THAPSDRAFT_3001,33.45716817,-0.623844407,0.670837094,-0.929949181,0.352397397,0.968014203,0.452967308,,
THAPSDRAFT_30036,253.0440634,-0.469108453,0.601195927,-0.780292134,0.435218942,0.97365412,0.361292211,,
THAPSDRAFT_3006,56.19455854,-0.930010761,0.643479364,-1.445284516,0.148377985,0.890926576,0.82863053,,
THAPSDRAFT_3007,53.53146908,-0.925514809,0.646981091,-1.430512921,0.15256986,0.898644864,0.816531252,,
THAPSDRAFT_30075,173.5053346,-0.330851475,0.552116056,-0.599242626,0.549011102,0.97365412,0.260418874,,
THAPSDRAFT_3009,186.466827,-1.096218254,0.633059277,-1.731620235,0.083341201,0.826900481,1.079140246,,
THAPSDRAFT_30105,156.835743,0.165190602,0.542036783,0.304759027,0.76054969,0.990012108,0.118872407,,
THAPSDRAFT_3011,105.3437285,0.123487862,0.546731529,0.225865632,0.821305929,0.994434124,0.085495042,,
THAPSDRAFT_3013,41.51385653,-0.270983617,0.632064124,-0.428728047,0.668121147,0.982569556,0.175144782,,
THAPSDRAFT_30149,63.59390203,0.512995496,0.605017722,0.847901603,0.396492772,0.969441629,0.401764726,,
THAPSDRAFT_30154,749.1371772,-0.400673635,0.71900807,-0.557258885,0.577350563,0.975713582,0.238560406,,
THAPSDRAFT_3017,16.24821669,-0.735910586,0.75297934,-0.977331709,0.32840496,0.961315286,0.483590293,,
THAPSDRAFT_30178,84.3086928,0.404097865,0.57430453,0.703629945,0.481663258,0.97365412,0.317256481,,
THAPSDRAFT_3018,134.5365826,-1.444422444,0.665053619,-2.171888707,0.029864058,0.729761595,1.524851173,,
THAPSDRAFT_30193,251.1057388,0.168644707,0.585065152,0.288249448,0.7731558,0.99086597,0.111732982,,
THAPSDRAFT_3020,83.8367529,-1.13973264,0.639941099,-1.780996159,0.074913078,0.816414732,1.125442357,,
THAPSDRAFT_3021,79.60614876,-0.576891221,0.585905293,-0.984615139,0.324813151,0.961003642,0.488366396,,
THAPSDRAFT_3022,187.7309517,-0.605969916,0.578672774,-1.047171982,0.295020265,0.949380973,0.530148151,,
THAPSDRAFT_3026,20.52938581,-0.552583329,0.722518394,-0.764801745,0.444389608,0.97365412,0.352236105,,
THAPSDRAFT_3030,705.668141,0.349001248,0.714389421,0.488530818,0.625173902,0.982268126,0.20399916,,
THAPSDRAFT_30301,2572.89837,-1.616463641,0.792908919,-2.038649841,0.041484987,0.729761595,1.382109041,,
THAPSDRAFT_30310,67.47055124,1.024897951,0.646684838,1.584849203,0.1130006,0.86855233,0.94691925,,
THAPSDRAFT_3032,53.63259906,0.896958629,0.652233423,1.375211078,0.169066015,0.899400879,0.771943684,,
THAPSDRAFT_30335,14682580.51,-0.877070453,0.793088774,-1.105891902,0.26877331,0.942935048,0.57061386,,
THAPSDRAFT_3034,17.00669153,0.463698122,0.746359957,0.621279475,0.534415756,0.97365412,0.272120746,,
THAPSDRAFT_3035,11.34341269,-0.253217847,0.776018205,-0.326304004,0.744194359,0.987162755,0.128313626,,
THAPSDRAFT_3036,10.68606782,-0.070008622,0.77991242,-0.089764723,0.928474182,0.995550825,0.032230168,,
THAPSDRAFT_3037,130.2891234,-1.429241023,0.663127633,-2.15530307,0.031138126,0.729761595,1.506707532,,
THAPSDRAFT_3038,34.53588795,1.423796265,0.735669639,1.935374508,0.052944355,0.764708542,1.276180337,,
THAPSDRAFT_3040,7.247648521,0.684508627,0.791171349,0.865183791,0.38693792,0.969441629,0.412358707,,
THAPSDRAFT_3043,67.62224621,0.031499327,0.578160333,0.054481993,0.956551155,0.995550825,0.0192918,,
THAPSDRAFT_30454,136.3232122,-1.611926377,0.684904132,-2.353506575,0.018597279,0.729761595,1.730550594,,
THAPSDRAFT_30457,261.1850267,-1.284734844,0.686895919,-1.870348635,0.06143542,0.789511602,1.21158117,,
THAPSDRAFT_3047,142.374156,0.123537538,0.539277457,0.229079738,0.818806942,0.994434124,0.086818484,,
THAPSDRAFT_30478,122.1313051,-0.004832119,0.53900637,-0.008964865,0.992847169,0.999743663,0.003117598,,
THAPSDRAFT_3049,27.00170449,0.084178071,0.68343946,0.123168292,0.901973833,0.995550825,0.044806061,,
THAPSDRAFT_3051,43.23306618,0.429929695,0.638946935,0.672872301,0.501028535,0.97365412,0.300137539,,
THAPSDRAFT_3052,23.22618526,-0.250160822,0.701332687,-0.356693516,0.72132126,0.982569556,0.141871267,,
THAPSDRAFT_30533,86.2807274,-0.555750018,0.578820869,-0.96014164,0.336983934,0.962601223,0.472390804,,
THAPSDRAFT_3054,12.80979739,-0.289420292,0.766423694,-0.377624406,0.705709632,0.982569556,0.151373955,,
THAPSDRAFT_3055,4.399154103,-0.288318978,0.764238397,-0.37726314,0.705978061,0.982569556,0.151208795,,
THAPSDRAFT_30550,168.0106057,-1.485674399,0.674676362,-2.202054914,0.02766143,0.729761595,1.558125377,,
THAPSDRAFT_3056,56.8856134,0.442364595,0.610760883,0.724284425,0.468891137,0.97365412,0.328927976,,
THAPSDRAFT_3057,106.6921282,-1.239530496,0.642524959,-1.929155404,0.053711573,0.771065279,1.269932132,,
THAPSDRAFT_3058,48.79521505,0.118176883,0.613071606,0.192761958,0.847145398,0.994434124,0.072042044,,
THAPSDRAFT_30620,40.41828175,0.401439915,0.645072724,0.622317298,0.533733249,0.97365412,0.272675742,,
THAPSDRAFT_3064,156.1615431,-0.082364492,0.538986828,-0.152813552,0.87854531,0.995550825,0.056235835,,
THAPSDRAFT_3065,27.27138444,0.105005178,0.682562201,0.15383972,0.877736115,0.995550825,0.056636032,,
THAPSDRAFT_30659,11297.14572,-0.70400522,0.769511261,-0.914873188,0.360258207,0.968014203,0.443386116,,
THAPSDRAFT_3067,27.99614929,0.591267252,0.697187552,0.848074884,0.396396268,0.969441629,0.401870443,,
THAPSDRAFT_30683,274.416199,-0.177735456,0.598641761,-0.296897858,0.766544492,0.99086597,0.115462633,,
THAPSDRAFT_3069,8.865728191,0.89858546,0.793060316,1.133060678,0.257188773,0.942935048,0.589747994,,
THAPSDRAFT_30691,184.6296323,-1.693956565,0.702465133,-2.411445758,0.015889415,0.729761595,1.798892088,,
